0.33130857862825813
0.3327297774240766
0.3319624374117482
0.3327320441914909
0.3331008380791042
0.33101376074118405
0.3326298411171907
Generation #0
0.3327320441914909
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #1
0.3327320441914909
0.3327297774240766
0.3331008380791042
0.3326298411171907
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #2
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3327320441914909
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #3
0.3327320441914909
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #4
0.3327320441914909
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #5
0.3327320441914909
0.3327297774240766
0.3331008380791042
0.3326298411171907
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #6
0.3327320441914909
0.3327297774240766
Generation #7
0.3331008380791042
0.3326298411171907
0.3336659812060861
0.33346521606419804
0.3323739099946157
0.3327320441914909
0.3327297774240766
0.3331008380791042
0.3326298411171907
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #8
0.3327320441914909
0.3327297774240766
0.3331008380791042
0.3326298411171907
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #9
0.3327320441914909
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #10
0.3327320441914909
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #11
0.3327320441914909
0.3327297774240766
0.3326298411171907
0.3331008380791042
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #12
0.3327320441914909
0.3327297774240766
0.3331008380791042
0.3326298411171907
0.3336659812060861
0.33346521606419804
0.3323739099946157
Generation #13
0.3315406479087054
0.3323543030003072
0.3317074570165773
0.33289494644636114
0.3321700962528214
0.33342343446571915
0.33156726309347123
Generation #0
0.3323543030003072
0.33366728873193063
0.33342343446571915
0.33289494644636114
0.33310775083157684
0.3324951610822269
0.33419907399583915
Generation #1
0.3323543030003072
0.33342343446571915
0.33289494644636114
0.33366728873193063
0.33310775083157684
0.3324951610822269
0.33419907399583915
Generation #2
0.3323543030003072
0.33366728873193063
0.33342343446571915
0.33289494644636114
0.33310775083157684
0.3324951610822269
0.33419907399583915
Generation #3
0.3323543030003072
0.33366728873193063
0.33342343446571915
0.33289494644636114
0.33310775083157684
0.3324951610822269
0.33419907399583915
Generation #4
0.3323543030003072
Generation #5
0.33342343446571915
0.33289494644636114
0.33366728873193063
0.33310775083157684
0.3324951610822269
0.33419907399583915
0.3323543030003072
Generation #6
0.33342343446571915
0.33289494644636114
0.33366728873193063
0.33310775083157684
0.3324951610822269
0.33419907399583915
0.3323543030003072
0.33342343446571915
0.33289494644636114
0.33366728873193063
0.33310775083157684
0.3324951610822269
0.33419907399583915
Generation #7
0.3323543030003072
0.33366728873193063
